#Acq. time (s)=	15
#Accumulations=	4
#Range (cm-¹)=	50...4000
#Windows=	3
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	5%
#Laser=	532nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	Omar
#Sample=	120523
#Site=	ap
#Title=	mz
#Remark=	5 laser intensity
#Date=	12.05.2023 17:23
#Acquired=	12.05.2023 17:23:54
672.716	727.484
674.435	711.228
676.156	718.306
677.875	717.384
679.593	724.462
681.311	716.873
683.029	715.284
684.746	736.362
686.465	730.773
688.182	719.851
689.898	714.929
691.614	728.006
693.33	746.418
695.045	725.495
696.76	719.906
698.475	719.651
700.189	731.395
701.904	727.806
703.619	714.884
705.333	719.962
707.046	729.707
708.759	738.784
710.471	725.195
712.183	723.607
713.895	734.684
715.606	753.096
717.317	743.507
719.028	733.251
720.739	742.329
722.449	744.74
724.159	749.151
725.868	734.229
727.578	746.64
729.286	757.718
730.995	744.796
732.703	749.874
734.409	750.285
736.117	728.696
737.824	746.44
739.531	738.185
741.237	744.596
742.944	745.674
744.65	756.751
746.355	747.829
748.061	738.907
749.766	731.318
751.468	741.063
753.173	744.14
754.877	751.885
756.581	752.296
758.284	751.374
759.987	744.452
761.688	726.863
763.39	755.94
765.092	749.685
766.794	747.429
768.496	755.841
770.195	732.252
771.896	735.329
773.596	726.407
775.296	748.818
776.994	751.23
778.694	774.307
780.393	769.385
782.092	751.13
783.788	760.207
785.487	754.619
787.185	776.363
788.882	754.774
790.578	725.852
792.274	729.596
793.971	739.341
795.666	750.419
797.362	758.83
799.057	731.908
800.751	751.652
802.446	765.396
804.138	765.141
805.833	764.219
807.527	758.63
809.219	756.374
810.912	762.119
812.605	765.863
814.296	763.608
815.989	785.352
817.679	791.097
819.371	773.508
821.06	767.919
822.752	786.997
824.441	775.408
826.131	775.819
827.822	790.897
829.51	798.641
831.199	769.052
832.887	786.13
834.576	797.875
836.262	806.952
837.951	763.363
839.637	789.775
841.323	770.852
843.01	789.93
844.695	791.675
846.382	795.419
848.066	778.497
849.753	786.908
851.436	792.653
853.122	774.397
854.805	789.475
856.488	789.886
858.173	806.964
859.855	776.708
861.539	794.453
863.221	777.53
864.902	792.608
866.585	790.353
868.266	784.097
869.946	793.842
871.628	789.586
873.308	811.331
874.987	799.742
876.668	784.153
878.347	801.897
880.026	798.308
881.704	793.386
883.384	799.797
885.061	776.208
886.739	794.62
888.418	798.364
890.094	796.108
891.771	792.52
893.447	795.597
895.122	778.675
896.799	785.086
898.475	783.497
900.149	812.575
901.824	802.986
903.498	776.064
905.174	789.809
906.847	795.553
908.52	787.964
910.193	804.375
911.866	814.12
913.538	817.198
915.212	798.942
916.883	796.687
918.555	811.098
920.226	790.176
921.896	809.92
923.567	800.998
925.237	805.409
926.907	823.153
928.576	801.564
930.245	805.976
931.914	821.72
933.584	815.464
935.253	815.876
936.92	822.953
938.588	821.365
940.255	819.776
941.922	802.187
943.589	808.598
945.255	803.676
946.921	832.087
948.587	806.498
950.252	812.242
951.917	806.654
953.582	831.731
955.244	840.143
956.909	826.554
958.572	834.965
960.236	824.709
961.899	819.12
963.562	827.531
965.225	823.943
966.887	811.02
968.549	826.765
970.211	850.509
971.872	828.254
973.531	817.332
975.192	832.409
976.852	833.487
978.512	827.898
980.172	832.976
981.831	821.387
983.489	828.465
985.148	805.543
986.806	821.954
988.464	816.365
990.122	836.11
991.778	835.854
993.435	834.932
995.092	808.676
996.749	858.421
998.404	841.499
1000.06	830.576
1001.72	819.654
1003.37	832.065
1005.02	836.476
1006.68	848.888
1008.33	837.299
1009.99	827.043
1011.64	831.454
1013.29	824.532
1014.95	832.943
1016.6	855.354
1018.25	837.765
1019.9	838.177
1021.55	857.921
1023.2	821.665
1024.85	833.41
1026.51	818.488
1028.16	840.232
1029.81	826.643
1031.46	846.388
1033.1	854.799
1034.75	843.21
1036.4	836.955
1038.05	846.699
1039.7	855.11
1041.34	844.188
1042.99	865.932
1044.64	851.01
1046.29	845.421
1047.93	833.832
1049.58	860.244
1051.22	838.655
1052.87	875.733
1054.51	840.81
1056.16	876.555
1057.8	868.966
1059.45	860.044
1061.09	862.455
1062.73	863.533
1064.38	874.61
1066.02	875.688
1067.66	868.099
1069.3	873.844
1070.95	875.588
1072.59	875.333
1074.23	885.744
1075.87	866.822
1077.51	873.899
1079.15	885.644
1080.79	862.055
1082.43	852.466
1084.07	884.211
1085.71	888.622
1087.35	863.033
1088.99	868.111
1090.62	879.188
1092.26	907.599
1093.9	866.011
1095.53	878.422
1097.17	876.166
1098.81	871.244
1100.44	878.322
1102.08	868.066
1103.71	859.144
1105.35	870.889
1106.99	881.966
1108.62	866.378
1110.25	856.122
1111.89	880.533
1113.52	866.278
1115.15	862.022
1116.79	870.433
1118.42	880.844
1120.05	889.922
1121.68	883.667
1123.31	858.078
1124.95	857.155
1126.58	872.9
1128.21	869.978
1129.84	860.389
1131.47	880.133
1133.1	865.878
1134.73	884.956
1136.36	894.7
1137.98	891.111
1139.61	866.189
1141.24	875.267
1142.87	891.678
1144.5	905.422
1146.12	892.5
1147.75	878.245
1149.38	891.989
1151	891.067
1152.63	920.811
1154.26	907.889
1155.88	917.634
1157.51	932.045
1159.13	909.789
1160.76	911.534
1162.38	897.278
1164	923.689
1165.63	908.1
1167.25	887.845
1168.87	892.256
1170.49	900.667
1172.12	901.745
1173.74	924.823
1175.36	907.901
1176.98	889.645
1178.6	909.389
1180.22	900.467
1181.84	911.545
1183.46	919.956
1185.08	936.367
1186.7	920.778
1188.32	927.856
1189.94	920.934
1191.56	935.345
1193.18	921.09
1194.79	919.501
1196.41	923.912
1198.03	952.99
1199.64	926.067
1201.26	920.479
1202.88	916.89
1204.49	905.301
1206.11	915.712
1207.72	911.456
1209.34	923.868
1210.95	927.612
1212.57	932.69
1214.18	937.768
1215.8	946.845
1217.41	931.923
1219.02	919.668
1220.64	924.079
1222.25	903.156
1223.86	913.568
1225.47	927.312
1227.08	939.723
1228.69	916.134
1230.3	899.212
1231.92	929.623
1233.53	912.701
1235.14	938.446
1236.75	888.19
1238.35	927.268
1239.96	907.012
1241.57	945.423
1243.18	919.168
1244.79	903.579
1246.4	922.657
1248.01	917.068
1249.61	925.479
1251.22	928.557
1252.82	928.968
1254.43	928.046
1256.04	927.124
1257.64	931.535
1259.25	913.946
1260.85	915.69
1262.46	931.435
1264.06	931.179
1265.67	956.257
1267.27	964.668
1268.87	932.413
1270.48	944.157
1272.08	943.902
1273.68	924.979
1275.28	951.39
1276.89	952.468
1278.49	975.546
1280.09	952.624
1281.69	935.035
1283.29	955.446
1284.89	963.857
1286.49	930.935
1288.09	939.013
1289.69	947.091
1291.29	948.835
1292.89	950.58
1294.49	939.657
1296.09	966.068
1297.68	953.813
1299.28	959.557
1300.88	963.302
1302.48	979.046
1304.07	979.458
1305.67	955.202
1307.26	958.946
1308.86	950.691
1310.46	957.102
1312.05	962.846
1313.65	962.591
1315.24	950.335
1316.84	963.413
1318.43	955.824
1320.02	978.235
1321.62	977.313
1323.21	960.391
1324.8	964.802
1326.39	969.213
1327.99	958.291
1329.58	966.702
1331.17	985.78
1332.76	956.858
1334.35	971.269
1335.94	977.013
1337.53	952.091
1339.12	958.502
1340.71	967.58
1342.3	967.991
1343.89	1095.07
1345.48	1075.48
1347.07	975.224
1348.65	988.969
1350.24	991.38
1351.83	979.125
1353.42	959.536
1355	965.28
1356.59	974.358
1358.18	972.102
1359.76	969.18
1361.35	980.925
1362.93	968.669
1364.52	959.747
1366.1	974.825
1367.69	962.569
1369.27	977.647
1370.86	1010.72
1372.44	982.469
1374.02	962.214
1375.61	977.958
1377.19	969.703
1378.77	990.114
1380.35	974.525
1381.93	967.603
1383.52	979.347
1385.1	964.425
1386.68	982.836
1388.26	985.914
1389.84	980.992
1391.42	1000.07
1393	1002.48
1394.58	984.892
1396.16	989.97
1397.74	993.714
1399.31	972.125
1400.89	986.536
1402.47	991.614
1404.05	1010.69
1405.63	975.103
1407.2	988.848
1408.78	995.925
1410.36	1005
1411.93	1000.75
1413.51	997.825
1415.08	1031.57
1416.66	995.981
1418.23	1003.73
1419.81	985.47
1421.38	1017.88
1422.95	1010.96
1424.53	1012.04
1426.1	979.114
1427.68	984.859
1429.25	1015.27
1430.82	1033.68
1432.39	989.425
1433.96	1013.84
1435.54	1022.91
1437.11	1010.66
1438.68	1019.74
1440.25	1038.15
1441.82	1031.23
1443.39	1026.97
1444.96	1008.71
1446.53	1023.79
1448.1	1008.87
1449.67	1019.28
1451.23	1017.69
1452.8	1033.44
1454.37	1026.51
1455.94	1020.26
1457.5	1026
1459.07	1027.08
1460.64	1017.49
1462.21	1003.9
1463.77	1022.98
1465.34	1031.39
1466.9	1015.8
1468.47	1021.55
1470.03	1001.96
1471.6	1003.7
1473.16	1015.45
1474.72	1033.86
1476.29	1036.27
1477.85	1004.01
1479.42	1007.09
1480.98	995.504
1482.54	1015.25
1484.1	1024.33
1485.66	1009.4
1487.23	1008.48
1488.79	1008.23
1490.35	1007.3
1491.91	1013.72
1493.47	1027.46
1495.03	985.204
1496.59	1024.28
1498.15	1048.03
1499.71	1033.1
1501.27	1025.52
1502.83	1031.26
1504.39	1029.67
1505.94	1008.75
1507.5	1043.16
1509.06	1036.24
1510.62	1038.65
1512.17	1059.73
1513.73	1062.8
1515.29	1048.55
1516.84	1076.96
1518.4	1058.7
1519.95	1059.12
1521.51	1104.86
1523.06	1068.6
1524.62	1095.02
1526.17	1066.09
1527.72	1065.84
1529.28	1092.25
1530.83	1072.66
1532.38	1077.74
1533.94	1082.82
1535.49	1058.56
1537.04	1085.64
1538.59	1075.38
1540.15	1063.79
1541.7	1077.54
1543.25	1078.62
1544.8	1070.36
1546.35	1058.1
1547.9	1062.52
1549.45	1073.59
1551	1040.67
1552.55	1049.75
1554.1	1054.16
1555.65	1054.57
1557.19	1069.65
1558.74	1071.39
1560.29	1068.47
1561.84	1076.88
1563.38	1067.96
1564.93	1067.7
1566.48	1056.78
1568.02	1054.53
1569.57	1045.6
1571.12	1064.02
1572.66	1056.43
1574.2	1067.5
1575.75	1071.92
1577.3	1078.99
1578.84	1055.41
1580.38	1061.15
1581.93	1068.89
1583.47	1066.64
1585.01	1073.05
1586.56	1054.79
1588.1	1041.21
1589.64	1070.28
1591.18	1039.36
1592.72	1083.77
1594.27	1060.85
1595.81	1083.26
1597.35	1043.01
1598.89	1043.42
1600.43	1065.16
1601.97	1074.91
1603.51	1057.32
1605.05	1044.39
1606.59	1073.28
1608.12	1052.38
1609.66	1047.6
1611.2	1040.63
1612.74	1047.38
1614.27	1051.95
1615.81	1035.34
1617.35	1033.39
1618.89	1054.71
1620.42	1058.93
1621.96	1049.24
1623.5	1052.01
1625.03	1058.34
1626.57	1083.17
1628.1	1064.93
1629.63	1060.21
1631.17	1042.62
1632.7	1072.52
1634.24	1060.62
1635.77	1057
1637.3	1053.87
1638.84	1076.48
1640.37	1049.86
1641.9	1061.15
1643.43	1073.4
1644.97	1041.72
1646.5	1055.15
1648.03	1041.14
1649.56	1055.4
1651.09	1057.26
1652.62	1068.06
1654.15	1078.72
1655.68	1068.23
1657.21	1058.51
1658.74	1075.08
1660.27	1084.66
1661.79	1058.09
1663.32	1081.29
1664.85	1076.88
1666.38	1069.28
1667.91	1079.15
1669.43	1078.89
1670.96	1070.35
1672.49	1076.74
1674.01	1085.47
1675.54	1057.7
1677.06	1062.71
1678.59	1070.36
1680.11	1068.86
1681.64	1096.8
1683.16	1075.13
1684.69	1091.2
1686.21	1074.52
1687.73	1081.13
1689.26	1049.51
1690.78	1072.61
1692.3	1069.6
1693.83	1076.08
1695.35	1073.78
1696.87	1071.05
1698.39	1059.33
1699.91	1065.02
1701.43	1071.67
1702.96	1070.03
1704.48	1075.82
1706	1052.06
1707.52	1069.94
1709.04	1047.01
1710.55	1065.4
1712.07	1065.51
1713.59	1065.51
1715.11	1048.93
1716.63	1038
1718.15	1067.84
1719.66	1053.94
1721.18	1053.21
1722.7	1052.03
1724.21	1037.28
1725.73	1047.7
1727.25	1047.69
1728.76	1056.65
1730.28	1041.24
1731.8	1050.56
1733.31	1035.33
1734.82	1020.8
1736.34	1025.18
1737.85	1033.21
1739.37	1021.98
1740.88	1027.19
1742.39	1043.78
1743.91	1031.77
1745.42	1027.57
1746.93	1027.91
1748.45	1028.66
1749.96	1051.92
1751.47	1025.13
1752.98	1031.04
1754.49	1040.09
1756	1039.12
1757.51	1037.89
1757.73	1037.43
1759.25	1028.54
1760.77	1008.33
1762.28	1028.11
1763.8	1049.22
1765.31	1049.67
1766.83	1031.45
1768.34	1035.23
1769.86	1042.35
1771.37	1039.46
1772.89	1013.91
1774.4	1026.36
1775.92	1047.47
1777.43	1041.25
1778.94	1027.03
1780.46	1062.15
1781.97	1031.26
1783.48	1065.71
1784.99	1050.83
1786.51	1063.27
1788.02	1026.39
1789.53	1045.5
1791.04	1042.62
1792.55	1065.73
1794.06	1054.18
1795.57	1041.96
1797.08	1032.41
1798.59	1037.52
1800.1	1058.64
1801.61	1042.42
1803.12	1052.2
1804.63	1054.65
1806.13	1047.1
1807.64	1052.88
1809.15	1059.99
1810.66	1039.11
1812.16	1056.22
1813.67	1053.34
1815.18	1063.78
1816.68	1057.57
1818.19	1031.35
1819.7	1035.8
1821.2	1067.58
1822.71	1046.02
1824.21	1045.81
1825.72	1054.92
1827.22	1055.37
1828.72	1046.48
1830.23	1059.6
1831.73	1046.05
1833.23	1055.83
1834.74	1056.27
1836.24	1060.72
1837.74	1041.17
1839.24	1030.29
1840.75	1050.07
1842.25	1037.85
1843.75	1038.96
1845.25	1068.74
1846.75	1044.52
1848.25	1037.64
1849.75	1039.42
1851.25	1026.54
1852.75	1042.98
1854.25	1078.76
1855.75	1031.21
1857.25	1036.33
1858.75	1056.77
1860.24	1031.22
1861.74	1041.67
1863.24	1034.79
1864.74	1050.57
1866.23	1025.01
1867.73	1061.46
1869.23	1045.24
1870.72	1038.36
1872.22	1049.47
1873.71	1035.25
1875.21	1049.7
1876.7	1018.15
1878.2	1042.6
1879.69	1051.71
1881.19	1039.49
1882.68	1042.61
1884.18	1071.72
1885.67	1040.17
1887.16	1045.95
1888.66	1059.07
1890.15	1026.85
1891.64	1051.3
1893.13	1041.74
1894.62	1037.53
1896.11	1045.31
1897.61	1034.42
1899.1	1044.87
1900.59	1056.65
1902.08	1054.43
1903.57	1042.21
1905.06	1025.33
1906.55	1042.44
1908.04	1049.56
1909.53	1060
1911.02	1051.12
1912.5	1050.23
1913.99	1040.68
1915.48	1067.8
1916.97	1062.24
1918.46	1054.03
1919.94	1042.47
1921.43	1050.25
1922.92	1043.37
1924.4	1065.15
1925.89	1059.6
1927.37	1048.71
1928.86	1075.83
1930.34	1062.28
1931.83	1037.39
1933.31	1083.17
1934.8	1039.62
1936.28	1054.73
1937.77	1057.18
1939.25	1078.3
1940.73	1044.74
1942.22	1046.53
1943.7	1046.97
1945.18	1050.75
1946.66	1067.2
1948.14	1064.32
1949.63	1056.1
1951.11	1052.55
1952.59	1074.33
1954.07	1060.78
1955.55	1033.89
1957.03	1059
1958.51	1055.45
1959.99	1073.23
1961.47	1044.35
1962.95	1044.13
1964.43	1032.58
1965.91	1067.03
1967.39	1043.47
1968.86	1045.92
1970.34	1040.37
1971.82	1051.48
1973.3	1057.27
1974.77	1069.05
1976.25	1060.83
1977.73	1074.61
1979.2	1059.72
1980.68	1048.84
1982.15	1041.95
1983.63	1036.4
1985.1	1049.52
1986.58	1070.63
1988.05	1036.41
1989.53	1045.53
1991	1043.97
1992.47	1039.09
1993.95	1038.87
1995.42	1010.65
1996.89	1069.1
1998.37	1040.88
1999.84	1040.66
2001.31	1055.11
2002.78	1040.89
2004.25	1038.67
2005.73	1035.79
2007.2	1048.23
2008.67	1020.02
2010.14	1035.13
2011.61	1052.91
2013.08	1044.03
2014.55	1059.14
2016.02	1051.59
2017.49	1033.37
2018.96	1039.15
2020.42	1054.27
2021.89	1039.38
2023.36	1041.16
2024.83	1046.94
2026.3	1045.39
2027.76	1060.51
2029.23	1036.29
2030.7	1036.07
2032.16	1040.52
2033.63	1049.63
2035.09	1047.41
2036.56	1036.53
2038.03	1061.64
2039.49	1022.09
2040.96	1045.2
2042.42	1044.32
2043.88	1042.77
2045.35	1031.88
2046.81	1044.33
2048.28	1044.78
2049.74	1047.22
2051.2	1050.34
2052.67	1020.12
2054.13	1037.9
2055.59	1034.35
2057.05	1056.13
2058.51	1057.25
2059.97	1051.69
2061.43	1048.14
2062.9	1036.59
2064.36	1069.7
2065.82	1056.82
2067.28	1057.27
2068.74	1058.38
2070.2	1048.83
2071.65	1022.61
2073.11	1026.39
2074.57	1038.84
2076.03	1035.29
2077.49	1051.73
2078.95	1048.85
2080.4	1042.63
2081.86	1037.75
2083.32	1033.53
2084.78	1022.64
2086.23	1023.76
2087.69	1033.54
2089.15	1025.32
2090.6	1043.1
2092.05	1041.55
2093.51	1028
2094.97	1043.78
2096.42	1027.56
2097.87	1030.01
2099.33	1030.45
2100.78	1035.57
2102.24	1032.68
2103.69	1026.46
2105.14	1066.25
2106.6	1036.03
2108.05	1027.14
2109.5	1019.59
2110.95	1020.7
2112.4	1005.15
2113.86	1019.6
2115.31	1030.71
2116.76	1015.83
2118.21	1024.28
2119.66	1016.06
2121.11	1033.17
2122.56	1034.29
2124.01	1006.07
2125.46	1041.85
2126.91	1020.96
2128.35	1038.08
2129.8	1007.86
2131.25	1043.64
2132.7	1018.76
2134.15	1017.87
2135.59	1014.99
2137.04	1008.77
2138.49	1032.55
2139.94	1028.33
2141.38	1020.11
2142.83	1025.89
2144.27	1037.01
2145.72	999.454
2147.16	1025.9
2148.61	1015.02
2150.05	1016.8
2151.5	1045.25
2152.94	1044.36
2154.39	1016.81
2155.83	1017.92
2157.27	1033.04
2158.72	1010.82
2160.16	1041.93
2161.6	1023.71
2163.05	1028.83
2164.49	1019.28
2165.93	1024.39
2167.37	1026.84
2168.81	1028.62
2170.26	1043.07
2171.7	1022.18
2173.14	1052.63
2174.58	1022.41
2176.02	1015.53
2177.46	1021.98
2178.9	1034.42
2180.34	1044.87
2181.77	1017.99
2183.21	1014.43
2184.65	1008.88
2186.09	999.996
2187.53	1028.44
2188.97	1016.89
2190.4	1017.34
2191.84	1032.45
2193.28	1011.57
2194.71	1038.68
2196.15	1025.8
2197.59	1038.25
2199.02	1010.69
2200.46	1026.48
2201.89	1021.59
2203.33	1005.37
2204.76	1018.49
2206.2	1014.27
2207.63	1019.38
2209.07	1029.16
2210.5	1017.61
2211.93	990.726
2213.37	1014.51
2214.8	1009.62
2216.23	1014.74
2217.67	993.851
2219.1	994.299
2220.53	1017.41
2221.96	999.861
2223.39	1011.64
2224.82	1014.09
2226.26	987.871
2227.69	995.653
2229.12	1004.1
2230.55	1013.88
2231.98	975.663
2233.41	1000.78
2234.84	996.559
2236.26	980.34
2237.69	984.122
2239.12	987.236
2240.55	961.684
2241.98	998.799
2243.41	985.247
2244.83	975.028
2246.26	991.476
2247.69	973.257
2249.11	964.372
2250.54	973.486
2251.97	987.268
2253.39	970.382
2254.82	978.83
2256.24	969.945
2257.67	990.393
2259.09	992.84
2260.52	972.622
2261.94	979.736
2263.37	974.851
2264.79	960.632
2266.22	977.747
2267.64	983.528
2269.06	967.976
2270.49	963.091
2271.91	979.538
2273.33	967.986
2274.75	987.768
2276.18	953.549
2277.59	985.33
2279.02	987.111
2280.44	958.226
2281.86	992.674
2283.28	973.789
2284.7	988.903
2286.12	990.018
2287.54	952.466
2288.96	970.914
2290.38	983.362
2291.8	943.809
2293.22	986.257
2294.63	979.372
2296.05	972.487
2297.47	984.268
2298.89	964.049
2300.31	977.164
2301.72	972.945
2303.14	996.726
2304.56	964.508
2305.97	987.622
2307.39	979.403
2308.81	974.518
2310.22	968.966
2311.64	972.081
2313.05	982.528
2314.47	990.976
2315.88	994.758
2317.3	988.539
2318.71	972.32
2320.12	976.768
2321.54	974.549
2322.95	994.997
2324.36	976.112
2325.78	993.226
2327.19	996.341
2328.6	971.456
2330.01	991.237
2331.43	997.685
2332.84	998.799
2334.25	953.914
2335.66	1002.36
2337.07	1010.14
2338.48	975.924
2339.89	959.706
2341.3	987.487
2342.71	989.935
2344.12	972.383
2345.53	980.164
2346.94	979.279
2348.35	974.393
2349.76	979.508
2351.17	965.956
2352.57	980.404
2353.98	975.518
2355.39	973.299
2356.8	971.747
2358.2	985.529
2359.61	979.31
2361.02	985.758
2362.42	969.539
2363.83	967.987
2365.23	959.102
2366.64	972.216
2368.04	980.664
2369.45	976.445
2370.85	938.227
2372.26	977.341
2373.66	979.123
2375.07	985.57
2376.47	956.685
2377.87	949.8
2379.28	950.914
2380.68	963.362
2382.08	967.143
2383.49	948.925
2384.89	958.039
2386.29	961.821
2387.69	938.269
2389.09	958.05
2390.49	927.164
2391.9	954.279
2393.3	950.06
2394.7	950.508
2396.1	943.623
2397.5	961.404
2398.9	953.852
2400.29	946.967
2401.69	961.414
2403.09	948.529
2404.49	976.977
2405.89	940.758
2407.29	945.873
2408.69	960.321
2410.08	934.769
2411.48	959.217
2412.88	948.331
2414.28	952.779
2415.67	951.227
2417.07	944.342
2418.47	972.79
