#Acq. time (s)=	10
#Accumulations=	1
#Range (cm-¹)=	200...3000
#Windows=	3
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Off
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	0.01%
#Laser=	633nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	Omar
#Sample=	03-07-23
#Site=	papal
#Title=	leaf
#Remark=	
#Date=	03.07.2023 17:07
#Acquired=	03.07.2023 17:07:19
201.713	104
202.98	106
204.247	102
205.513	118
206.778	106
208.045	104
209.311	94
210.576	108
211.84	114
213.106	106
214.371	96
215.636	108
216.899	122
218.164	122
219.428	124
220.692	108
221.955	104
223.219	100
224.482	114
225.744	122
227.007	118
228.27	116
229.531	112
230.794	116
232.055	126
233.317	122
234.579	134
235.839	122
237.1	116
238.362	120
239.621	120
240.882	128
242.141	128
243.402	132
244.661	128
245.921	130
247.179	136
248.439	130
249.698	122
250.956	130
252.215	128
253.473	134
254.731	142
255.988	138
257.246	134
258.503	142
259.761	128
261.017	136
262.273	138
263.53	148
264.786	128
266.042	128
267.298	146
268.554	140
269.809	142
271.063	148
272.319	146
273.573	136
274.828	158
276.082	146
277.336	146
278.591	146
279.844	136
281.097	154
282.351	136
283.603	144
284.855	154
286.109	150
287.361	164
288.613	150
289.866	156
291.117	168
292.368	140
293.62	174
294.871	166
296.121	150
297.372	168
298.623	168
299.873	176
301.123	176
302.372	164
303.622	162
304.872	178
306.121	170
307.37	162
308.618	176
309.866	180
311.116	168
312.364	178
313.611	170
314.859	188
316.106	188
317.353	190
318.6	186
319.848	180
321.095	184
322.341	186
323.587	176
324.833	200
326.079	194
327.324	198
328.569	182
329.814	186
331.059	172
332.304	204
333.548	186
334.792	216
336.037	190
337.28	188
338.524	194
339.767	200
341.011	208
342.254	194
343.497	204
344.739	188
345.982	212
347.224	208
348.466	200
349.708	218
350.95	208
352.191	212
353.432	222
354.673	216
355.914	206
357.155	224
358.394	216
359.634	208
360.874	240
362.114	214
363.354	244
364.593	220
365.832	220
367.07	232
368.309	230
369.548	232
370.786	228
372.024	222
373.261	224
374.499	254
375.736	244
376.974	224
378.211	232
379.447	240
380.684	232
381.92	234
383.157	246
384.392	248
385.628	226
386.864	246
388.098	250
389.333	246
390.569	256
391.802	242
393.037	258
394.272	258
395.505	252
396.739	272
397.973	272
399.206	236
400.44	266
401.673	282
402.905	282
404.138	276
405.37	296
406.602	270
407.835	268
409.066	268
410.298	262
411.528	276
412.76	266
413.99	284
415.221	274
416.451	294
417.682	288
418.911	302
420.142	286
421.371	282
422.601	308
423.83	308
425.059	310
426.288	288
427.517	330
428.745	300
429.974	308
431.201	312
432.43	312
433.657	300
434.883	310
436.111	338
437.338	326
438.565	318
439.791	316
441.017	330
442.244	336
443.469	334
444.695	320
445.921	318
447.146	336
448.37	326
449.596	318
450.821	334
452.045	342
453.27	332
454.493	340
455.717	340
456.94	342
458.165	362
459.387	346
460.61	334
461.833	346
463.056	348
464.278	360
465.5	348
466.722	350
467.945	388
469.166	366
470.387	370
471.608	376
472.829	378
474.049	366
475.271	372
476.491	366
477.711	362
478.931	372
480.15	354
481.37	396
482.589	392
483.808	378
485.027	390
486.247	400
487.465	406
488.683	416
489.901	406
491.119	388
492.337	404
493.554	382
494.771	410
495.988	398
497.205	410
498.422	400
499.638	422
500.854	418
502.07	412
503.286	392
504.502	428
505.717	442
506.933	452
508.148	412
509.363	430
510.577	432
511.792	440
513.005	442
514.219	438
515.433	424
516.647	436
517.86	434
519.073	438
520.287	434
521.5	442
522.711	448
523.924	452
525.136	460
526.348	462
527.56	476
528.772	470
529.982	472
531.194	470
532.405	454
533.616	462
534.825	480
536.036	474
537.246	480
538.457	490
539.665	474
540.875	494
542.085	484
543.294	480
544.502	508
545.712	460
546.92	498
548.128	482
549.336	494
550.545	534
551.751	502
552.959	528
554.167	500
555.373	474
556.581	510
557.788	476
558.994	496
560.2	504
561.406	494
562.612	520
563.817	528
565.023	510
566.229	532
567.433	536
568.639	550
569.843	546
571.048	550
572.251	560
573.456	578
574.659	532
575.863	556
577.066	550
578.27	564
579.472	564
580.676	602
581.878	596
583.081	558
584.283	586
585.484	590
586.687	598
587.888	590
589.09	586
590.291	608
591.493	600
592.693	618
593.893	600
595.094	606
596.294	600
597.494	600
598.694	640
599.894	608
601.093	620
602.293	616
603.491	622
604.69	618
605.889	634
607.087	634
608.285	646
